ObjectID,Session_Name,Timestamp,Latitude,Longitude,PM 10,PM2.5
688,Kampala Breathes 1,2025-06-14T08:24:15.000,0.363176591,32.63997167,54,36
689,Kampala Breathes 1,2025-06-14T08:24:16.000,0.363190452,32.63998023,54,36
690,Kampala Breathes 1,2025-06-14T08:24:17.000,0.363205242,32.63998728,60,39
691,Kampala Breathes 1,2025-06-14T08:24:18.000,0.363214087,32.63999515,60,39
692,Kampala Breathes 1,2025-06-14T08:24:19.000,0.363219975,32.64001104,63,41
693,Kampala Breathes 1,2025-06-14T08:24:20.000,0.363223323,32.64002723,73,46
694,Kampala Breathes 1,2025-06-14T08:24:21.000,0.363234454,32.640037,73,46
695,Kampala Breathes 1,2025-06-14T08:24:22.000,0.363243713,32.64004591,73,46
696,Kampala Breathes 1,2025-06-14T08:24:23.000,0.363253033,32.64005382,73,46
697,Kampala Breathes 1,2025-06-14T08:24:24.000,0.363264133,32.64006052,79,49
698,Kampala Breathes 1,2025-06-14T08:24:25.000,0.363273495,32.64006956,104,62
699,Kampala Breathes 1,2025-06-14T08:24:26.000,0.363279923,32.64008034,133,76
700,Kampala Breathes 1,2025-06-14T08:24:27.000,0.363287576,32.64009102,160,90
701,Kampala Breathes 1,2025-06-14T08:24:28.000,0.363296977,32.640099,217,118
702,Kampala Breathes 1,2025-06-14T08:24:29.000,0.363303216,32.64010964,246,133
703,Kampala Breathes 1,2025-06-14T08:24:30.000,0.363312425,32.64012093,253,136
704,Kampala Breathes 1,2025-06-14T08:24:31.000,0.363319328,32.64013364,250,134
705,Kampala Breathes 1,2025-06-14T08:24:32.000,0.363325641,32.64014612,253,136
706,Kampala Breathes 1,2025-06-14T08:24:33.000,0.363329782,32.64015691,250,134
707,Kampala Breathes 1,2025-06-14T08:24:34.000,0.363341405,32.64016559,233,126
708,Kampala Breathes 1,2025-06-14T08:24:35.000,0.363349319,32.64017423,208,114
709,Kampala Breathes 1,2025-06-14T08:24:36.000,0.363353657,32.64018474,208,114
710,Kampala Breathes 1,2025-06-14T08:24:37.000,0.363363419,32.64019461,186,102
711,Kampala Breathes 1,2025-06-14T08:24:38.000,0.363372779,32.64020467,143,81
712,Kampala Breathes 1,2025-06-14T08:24:39.000,0.363380329,32.6402155,143,81
713,Kampala Breathes 1,2025-06-14T08:24:40.000,0.36338888,32.6402262,110,65
714,Kampala Breathes 1,2025-06-14T08:24:41.000,0.363397014,32.64023659,110,65
715,Kampala Breathes 1,2025-06-14T08:24:42.000,0.363405854,32.64024856,98,58
716,Kampala Breathes 1,2025-06-14T08:24:43.000,0.363415544,32.6402647,98,58
717,Kampala Breathes 1,2025-06-14T08:24:44.000,0.363429925,32.64027812,91,55
718,Kampala Breathes 1,2025-06-14T08:24:45.000,0.363442939,32.64029077,91,55
719,Kampala Breathes 1,2025-06-14T08:24:46.000,0.363449151,32.64030277,98,58
