ObjectID,Session_Name,Timestamp,Latitude,Longitude,PM 10,PM 2.5
1,Awareness In School,2026-02-15T12:47:22.000,0.3301389,32.6360509,9,9
2,Awareness In School,2026-02-15T12:47:24.000,0.330139,32.6360508,18,17
3,Awareness In School,2026-02-15T12:47:25.000,0.330139,32.6360509,17,16
4,Awareness In School,2026-02-15T12:47:26.000,0.3301391,32.6360508,17,16
5,Awareness In School,2026-02-15T12:47:27.000,0.3301392,32.6360506,14,14
6,Awareness In School,2026-02-15T12:47:28.000,0.3301392,32.6360506,14,14
7,Awareness In School,2026-02-15T12:47:29.000,0.3301392,32.6360506,14,14
8,Awareness In School,2026-02-15T12:47:30.000,0.3301392,32.6360506,14,14
9,Awareness In School,2026-02-15T12:47:31.000,0.3301392,32.6360506,14,14
10,Awareness In School,2026-02-15T12:47:32.000,0.3301392,32.6360506,13,13
11,Awareness In School,2026-02-15T12:47:33.000,0.3301392,32.6360506,13,13
12,Awareness In School,2026-02-15T12:47:34.000,0.3301392,32.6360505,13,13
13,Awareness In School,2026-02-15T12:47:35.000,0.3301392,32.6360504,12,12
14,Awareness In School,2026-02-15T12:47:36.000,0.3301392,32.6360504,12,12
15,Awareness In School,2026-02-15T12:47:37.000,0.3301392,32.6360504,14,14
16,Awareness In School,2026-02-15T12:47:38.000,0.3301392,32.6360504,14,14
17,Awareness In School,2026-02-15T12:47:39.000,0.3301392,32.6360504,16,15
18,Awareness In School,2026-02-15T12:47:40.000,0.3301392,32.6360503,16,15
19,Awareness In School,2026-02-15T12:47:41.000,0.3301392,32.6360503,17,16
20,Awareness In School,2026-02-15T12:47:42.000,0.3301392,32.6360504,16,15
21,Awareness In School,2026-02-15T12:47:43.000,0.3301392,32.6360503,16,15
22,Awareness In School,2026-02-15T12:47:44.000,0.3301392,32.6360503,14,14
23,Awareness In School,2026-02-15T12:47:45.000,0.3301392,32.6360503,14,14
24,Awareness In School,2026-02-15T12:47:46.000,0.3301392,32.6360503,12,12
25,Awareness In School,2026-02-15T12:47:47.000,0.3301392,32.6360503,13,13
26,Awareness In School,2026-02-15T12:47:48.000,0.3301393,32.6360503,14,14
27,Awareness In School,2026-02-15T12:47:49.000,0.3301393,32.6360503,14,14
28,Awareness In School,2026-02-15T12:47:50.000,0.3301393,32.6360504,14,14
29,Awareness In School,2026-02-15T12:47:51.000,0.3301393,32.6360504,14,14
30,Awareness In School,2026-02-15T12:47:52.000,0.3301393,32.6360504,14,14
31,Awareness In School,2026-02-15T12:47:53.000,0.3301393,32.6360504,13,13
32,Awareness In School,2026-02-15T12:47:54.000,0.3301393,32.6360504,13,13
33,Awareness In School,2026-02-15T12:47:55.000,0.3301393,32.6360504,13,13
34,Awareness In School,2026-02-15T12:47:56.000,0.3301393,32.6360504,13,13
35,Awareness In School,2026-02-15T12:47:57.000,0.3301393,32.6360504,14,14
36,Awareness In School,2026-02-15T12:47:58.000,0.3301393,32.6360504,14,14
37,Awareness In School,2026-02-15T12:47:59.000,0.3301393,32.6360503,16,15
38,Awareness In School,2026-02-15T12:48:00.000,0.3301393,32.6360503,16,15
39,Awareness In School,2026-02-15T12:48:01.000,0.3301393,32.6360503,16,15
40,Awareness In School,2026-02-15T12:48:02.000,0.3301393,32.6360503,14,14
41,Awareness In School,2026-02-15T12:48:03.000,0.3301393,32.6360504,14,14
42,Awareness In School,2026-02-15T12:48:04.000,0.3301393,32.6360504,14,14
43,Awareness In School,2026-02-15T12:48:05.000,0.3301382,32.6360509,14,14
44,Awareness In School,2026-02-15T12:48:06.000,0.3301383,32.6360519,17,16
45,Awareness In School,2026-02-15T12:48:07.000,0.3301383,32.6360522,17,16
46,Awareness In School,2026-02-15T12:48:08.000,0.3301383,32.6360519,17,16
47,Awareness In School,2026-02-15T12:48:09.000,0.330139,32.6360516,17,16
48,Awareness In School,2026-02-15T12:48:10.000,0.3301392,32.6360516,17,16
49,Awareness In School,2026-02-15T12:48:11.000,0.3301394,32.6360513,18,17
50,Awareness In School,2026-02-15T12:48:12.000,0.3301397,32.6360509,17,16
51,Awareness In School,2026-02-15T12:48:13.000,0.3301392,32.6360498,17,16
52,Awareness In School,2026-02-15T12:48:14.000,0.3301381,32.6360473,18,17
53,Awareness In School,2026-02-15T12:48:15.000,0.3301354,32.6360424,18,17
54,Awareness In School,2026-02-15T12:48:16.000,0.330132,32.6360364,17,16
55,Awareness In School,2026-02-15T12:48:17.000,0.3301283,32.6360285,17,16
